1024.0 74877.5589452 773.302870637
512.0 60585.7086717 322.015049784
256.0 39064.1309783 197.926684458
128.0 20765.5615326 39.766109302
64.0 10636.063924 24.7807194459
32.0 12205.9427917 53.8211266187
16.0 18309.8627836 30.8029617142
