16    1.453071  0.329059643088
32    1.017811  0.497977818029
64    0.542777  0.6622197226
128    0.331364  0.0218453867899
256    0.378733  0.0919545915167
512    0.389343  0.0579708594123
1024   0.375233  0.0552777742045
