16 4.19615772433  0.191284861397 
32 5.04971420477  0.0582867569302
64 4.81992816098  0.0423994805764
128 4.95219446635  0.0135917914634 
256 5.0934674266  0.00342366717315 
512 5.14388210643  0.00607368051284
1024 5.14661927917  0.00674876404294 
