16   3.8740900578  4.11841402025 
32   5.15744853712  5.09125839168 
64   4.81781675845  4.79750428392 
128   4.94371159309  4.95807336311 
256   5.09636253233  5.094579535287
512   5.1386615626  5.13096459432 
1024  5.14234710632  5.1620822028 
